Date ,South Platte Above Cheesman (cfs),South Platte Above Cheesman (AF),South Platte Below Cheesman Downstream (cfs) ,South Platte Below Cheesman Downstream (AF) ,"Temperature, CS, Low","Temperature, CS, high",Roberts Tunnel (cfs),Roberts Tunnel (AF),"Temp, H, SS","Temp, L, SS"
10/5/2018,98.33816768,195.0537556,158,313.393,36,73,266.3166667,528.2391084,72,33
10/6/2018,96.060911,190.536817,156,309.426,34,57,266.475,528.5531625,60,30
10/7/2018,93.83638967,186.1244789,156,309.426,34,57,266.3166667,528.2391084,44,33
10/8/2018,91.66338249,181.8143192,135,267.7725,35,43,236.2729167,468.6473303,39,35
10/9/2018,89.5406965,177.6039715,107,212.2345,29,38,197.1645833,391.075951,36,30
10/10/2018,87.46716642,173.4911246,107,212.2345,29,39,189.3666667,375.6087834,35,30
10/11/2018,85.44165391,169.4735205,107,212.2345,29,58,154.375,306.2028125,48,28
10/12/2018,83.46304701,165.5489537,98.9,196.16815,29,66,152.475,302.4341625,63,27
10/13/2018,81.53025951,161.7152697,75.5,149.75425,18,67,155.5229167,308.4797053,64,21
10/14/2018,79.64223035,157.9703639,52.2,103.5387,9,22,98.8,195.9698,24,13
10/15/2018,77.79792304,154.3121803,52.4,103.9354,9,45,61.35416667,121.6959896,45,14
10/16/2018,75.99632511,150.7387109,52.4,103.9354,21,53,40.77083333,80.86894791,53,23
10/17/2018,74.2364475,147.2479936,52.4,103.9354,29,54,81.42291667,161.5023552,56,27
10/18/2018,72.5173241,143.8381124,52.4,103.9354,32,63,84.66875,167.9404656,66,27
10/19/2018,70.83801112,140.5071951,52.8,104.7288,30,62,107.3104167,212.8502115,62,34
10/20/2018,69.19758668,137.2534132,53.8,106.7123,31,67,119.81875,237.6604906,67,35
10/21/2018,67.59515021,134.0749804,53.8,106.7123,33,70,110.31875,218.8172406,69,36
10/22/2018,66.02982201,130.970152,53.8,106.7123,33,66,116.6916667,231.4579209,71,38
10/23/2018,64.50074274,127.9372232,53.8,106.7123,43,64,131.0604167,259.9583365,64,38
10/24/2018,63.00707298,124.9745293,53.9,106.91065,30,57,153.30625,304.0829469,58,35
10/25/2018,61.54799274,122.0804436,54.6,108.2991,30,62,168.9020833,335.0172822,63,31
10/26/2018,60.122701,119.2533774,54.8,108.6958,30,65,168.98125,335.1743094,65,34
10/27/2018,58.73041532,116.4917788,55,109.0925,37,70,168.9020833,335.0172822,70,36
10/28/2018,57.37037137,113.7941316,55.2,109.4892,38,73,169.1,335.40985,72,40
10/29/2018,56.0418225,111.1589549,55.2,109.4892,36,72,162.4104167,322.1410615,77,38
10/30/2018,54.74403937,108.5848021,55.2,109.4892,29,39,86.37083333,171.3165479,41,31
10/31/2018,53.47630954,106.07026,55.2,109.4892,28,43,14.30541667,28.37479396,42,27
11/1/2018,52.23793703,103.6139481,55.2,109.4892,28,50,71.535,141.8896725,50,26
11/2/2018,51.02824202,101.214518,55.2,109.4892,34,58,71.345,141.5128075,62,30
11/3/2018,49.8465604,98.87065255,55.2,109.4892,26,46,66.24666667,131.4002633,47,28
11/4/2018,48.69224346,96.5810649,55.7,110.48095,31,56,46.04333333,91.32695166,54,25
11/5/2018,47.56465751,94.34449817,56.5,112.06775,24,50,59.28,117.58188,54,20
11/6/2018,46.46318352,92.15972451,56.6,112.2661,18,50,61.18,121.35053,51,16
11/7/2018,45.38721681,90.02554454,56.6,112.2661,19,47,50.08083333,99.33533291,40,17
11/8/2018,44.33616669,87.94078663,56.6,112.2661,15,40,47.65833333,94.53030416,34,13
11/9/2018,43.30945616,85.90430629,56.6,112.2661,20,50,65.46291667,129.8456952,0,0
11/10/2018,42.30652159,83.91498557,56.6,112.2661,23,59,67.05416667,133.0019396,52,26
11/11/2018,41.32681238,81.97173236,56.6,112.2661,12,26,52.92291667,104.9726052,26,18
11/12/2018,40.36979069,80.07347983,56.6,112.2661,7,27,60.68125,120.3612594,25,8
11/13/2018,39.43493113,78.2191859,56.6,112.2661,14,43,67.60833333,134.1011292,40,16
11/14/2018,38.5217205,76.40783261,56.8,112.6628,19,58,66.81666667,132.5308583,50.8,24
11/15/2018,37.62965745,74.63842555,55.9,110.87765,28,59,64.71875,128.3696406,56,26
11/16/2018,36.75825227,72.90999338,55.2,109.4892,26,58,50.90416667,100.9684146,47,28
11/17/2018,35.90702658,71.22158722,55.2,109.4892,20,35,60.68125,120.3612594,33,19
11/18/2018,35.07551305,69.57228013,55.2,109.4892,19,50,89.22083333,176.9695229,43,17
11/19/2018,34.26325523,67.96116675,55.2,109.4892,19,49,88.31041667,175.1637115,48,21
11/20/2018,33.46980718,66.38736254,55.3,109.68755,21,56,80.67083333,160.0105979,48,20
11/21/2018,32.69473334,64.85000358,55.5,110.08425,21,58,80.78958333,160.2461385,53,23
11/22/2018,31.93760819,63.34824584,55.5,110.08425,28,53,72.71458333,144.229376,58,20
11/23/2018,31.19801609,61.88126491,55.4,109.8859,32,48,73.18958333,145.1715385,50,21
11/24/2018,30.47555103,60.44825547,56,111.076,17,52,89.69583333,177.9116854,59,15
11/25/2018,29.76981638,59.04843079,56.6,112.2661,12,38,98.325,195.0276375,39,15
11/26/2018,29.08042471,57.68102241,65.5,129.91925,12,50,85.891875,170.3665341,43,16
11/27/2018,28.40699757,56.34527968,88.6,175.7381,34,56,47.69,94.593115,57.9,21
11/28/2018,27.74916525,55.04046927,97.3,192.99455,26,56,56.24,111.55204,59,22
11/29/2018,27.10656662,53.76587489,97.3,192.99455,22,56,66.215,131.3374525,46,21
11/30/2018,26.4788489,52.52079679,97.3,192.99455,22,48,66.215,131.3374525,38,15
12/1/2018,25.8656675,51.30455149,97.3,192.99455,8,42,66.215,131.3374525,42,13
12/2/2018,25.26668579,50.11647126,97.3,192.99455,10,35,66.215,131.3374525,34,11
12/3/2018,24.68157494,48.95590389,97.3,192.99455,7,34,66.215,131.3374525,34,3
12/4/2018,24.11001374,47.82221225,97.3,192.99455,11,36,66.215,131.3374525,36,2
12/5/2018,23.55168841,46.71477396,91.4,181.2919,14,52,66.215,131.3374525,49,17
12/6/2018,23.00629244,45.63298105,66.9,132.69615,13,33,64.87708333,128.6836948,27,11
12/7/2018,22.47352643,44.57623967,55.2,109.4892,15,46,60.135,119.2777725,40,16
12/8/2018,21.9530979,43.54396968,55.2,109.4892,17,48,54.1975,107.5007413,45,17
12/9/2018,21.44472115,42.5356044,55.4,109.8859,8,43,49.934375,99.04483281,40,15
12/10/2018,20.94811707,41.55059021,55.8,110.6793,11,47,46.96958333,93.16416854,47,15
12/11/2018,20.46301306,40.5883864,55.6,110.2826,26,54,48.09375,95.39395313,57,15
12/12/2018,19.9891428,39.64846474,55.8,110.6793,14,52,49.37229167,97.92994053,56,12
12/13/2018,19.52624615,38.73030924,56.5,112.06775,15,42,49.59,98.361765,56,12
12/14/2018,19.07406898,37.83341582,56.6,112.2661,16,55,49.54645833,98.2754001,44,20
12/15/2018,18.63236305,36.95729211,56.6,112.2661,19,59,49.54645833,98.2754001,55,24
12/16/2018,18.20088589,36.10145716,56.6,112.2661,19,60,41.47145833,82.2586376,51,23
12/17/2018,17.77940063,35.26544115,55.4,109.8859,20,57,41.42791667,82.17227271,30,28
12/18/2018,17.36767586,34.44878507,54.8,108.6958,24,53,49.32875,97.84357563,51,22
12/19/2018,16.96548558,33.65104065,54.5,108.10075,13,44,49.02,97.23117,47,13
12/20/2018,16.57260897,32.87176989,55.2,109.4892,13,51,41.21020833,81.74044822,44,18
12/21/2018,16.18883037,32.11054504,55.1,109.29085,29,57,41.07958333,81.48135354,59,20
12/22/2018,15.81393909,31.36694819,55.2,109.4892,14,38,49.41583333,98.01630541,34,7
12/23/2018,15.44772931,30.64057109,55.2,109.4892,14,52,33.39645833,66.2418751,45,11
12/24/2018,15.09,29.931015,55.2,109.4892,20,47,33.39645833,66.2418751,44,17
12/25/2018,15.07076923,29.89287077,55.2,109.4892,19,49,49.41583333,98.01630541,44,11
12/26/2018,15.05153846,29.85472654,56.5,112.06775,18,50,41.34083333,81.99954291,37,12
12/27/2018,15.03230769,29.8165823,56.6,112.2661,7,27,41.47145833,82.2586376,27,5
12/28/2018,15.01307692,29.77843807,56.6,112.2661,0,25,49.59,98.361765,21,2
12/29/2018,14.99384615,29.74029384,56.6,112.2661,0,40,49.59,98.361765,34,6
12/30/2018,14.97461538,29.70214961,56.6,112.2661,14,53,49.59,98.361765,51,12
12/31/2018,14.95538462,29.66400539,56.6,112.2661,-5,21,49.59,98.361765,15,-4
1/1/2019,14.93615385,29.62586116,56.6,112.2661,-5,28,49.59,98.361765,10,-1
1/2/2019,14.91692308,29.58771693,56.1,111.27435,1,36,49.59,98.361765,31,4
1/3/2019,14.89769231,29.5495727,61.3,121.58855,14,48,39.14,77.63419,42,13
1/4/2019,14.87846154,29.51142846,83.3,165.22555,17,58,39.14,77.63419,49,24
1/5/2019,14.85923077,29.47328423,95.5,189.42425,26,57,49.59,98.361765,54,23
1/6/2019,14.84,29.43514,95.5,189.42425,27,48,49.59,98.361765,55,22
1/7/2019,14.82076923,29.39699577,89.7,177.91995,26,47,49.59,98.361765,49,18
1/8/2019,14.80153846,29.35885154,79.1,156.89485,19,55,32.965,65.3860775,50,18
1/9/2019,14.78230769,29.3207073,73.4,145.5889,20,58,32.965,65.3860775,51,25
1/10/2019,14.76307692,29.28256307,63.7,126.34895,56,56,24.89,49.369315,50,31
1/11/2019,14.74384615,29.24441884,56.6,112.2661,26,33,8.265,16.3936275,32,29
1/12/2019,14.72461538,29.20627461,56.6,112.2661,10,35,24.89,49.369315,34,15
1/13/2019,14.70538462,29.16813039,56.8,112.6628,7,35,41.515,82.3450025,34,12
1/14/2019,14.68615385,29.12998616,57.7,114.44795,6,39,49.59,98.361765,36,12
1/15/2019,14.66692308,29.09184193,57.8,114.6463,16,48,41.515,82.3450025,38,15
1/16/2019,14.64769231,29.0536977,57.4,113.8529,16,49,41.515,82.3450025,49,15
1/17/2019,14.62846154,29.01555346,57.5,114.05125,24,54,49.59,98.361765,58,21
1/18/2019,14.60923077,28.97740923,57.4,113.8529,8,35,49.59,98.361765,36,13
1/19/2019,14.59,28.939265,57.9,114.84465,9,48,49.59,98.361765,36,13
1/20/2019,14.57076923,28.90112077,57.9,114.84465,33,55,49.59,98.361765,48,23
1/21/2019,14.55153846,28.86297654,57.8,114.6463,18,47,24.89,49.369315,53,20
1/22/2019,14.53230769,28.8248323,58,115.043,1,24,24.89,49.369315,27,7
1/23/2019,14.51307692,28.78668807,58.1,115.24135,2,42,49.59,98.361765,43,6
1/24/2019,14.49384615,28.74854384,58.1,115.24135,8,30,49.6375,98.45598125,27,5
1/25/2019,14.47461538,28.71039961,58.1,115.24135,8,40,24.89,49.369315,36,9
1/26/2019,14.45538462,28.67225539,58.1,115.24135,15,43,8.265,16.3936275,43,11
1/27/2019,14.43615385,28.63411116,58.1,115.24135,17,51,32.965,65.3860775,51,21
1/28/2019,14.41692308,28.59596693,58.1,115.24135,3,24,46.2175,91.67241125,51,2
1/29/2019,14.39769231,28.5578227,58.1,115.24135,3,38,26.3625,52.29001875,27,0
1/30/2019,14.37846154,28.51967846,58.1,115.24135,16,47,11.685,23.1771975,49,2
1/31/2019,14.35923077,28.48153423,57.6,114.2496,16,53,27.01166667,53.57764084,52,13
2/1/2019,14.34,28.44339,57.2,113.4562,16,55,36.753125,72.89982344,53,22
2/2/2019,14.32076923,28.40524577,57.1,113.25785,17,52,16.33208333,32.39468729,58,23
2/3/2019,14.30153846,28.36710154,56.9,112.86115,34,54,24.75541667,49.10236896,60,22
2/4/2019,14.28230769,28.3289573,56.8,112.6628,32,51,41.515,82.3450025,56,17
2/5/2019,14.26307692,28.29081307,56.9,112.86115,28,47,41.895,83.0987325,53,17
2/6/2019,14.24384615,28.25266884,57.2,113.4562,-3,42,42.7025,84.70040875,20,-6
2/7/2019,14.22461538,28.21452461,57.8,114.6463,-3,26,47.0725,93.36830375,28,-5
2/8/2019,14.20538462,28.17638039,57.6,114.2496,10,41,51.8225,102.7899288,44,8
2/9/2019,14.18615385,28.13823616,57.6,114.2496,24,44,51.87,102.884145,49,10
2/10/2019,14.16692308,28.10009193,57.6,114.2496,19,44,51.87,102.884145,50,11
2/11/2019,14.14769231,28.0619477,57.8,114.6463,18,41,51.7275,102.6014963,42,8
2/12/2019,14.12846154,28.02380346,57.9,114.84465,17,47,51.585,102.3188475,49,9
2/13/2019,14.10923077,27.98565923,57.9,114.84465,42,61,51.585,102.3188475,63,20
2/14/2019,14.09,27.947515,57.8,114.6463,33,54,50.73,100.622955,57,21
2/15/2019,14.65473592,29.0676687,57.9,114.84465,26,52,51.59291667,102.3345502,57,21
2/16/2019,15.24210681,30.23271886,58,115.043,11,40,51.54145833,102.2324826,46,6
2/17/2019,15.85301988,31.44446493,58.1,115.24135,9,36,52.2975,103.7320913,33,8
2/18/2019,16.48841873,32.70477855,58.1,115.24135,4,30,43.51,86.302085,17,4
2/19/2019,17.14928476,34.01560632,58.1,115.24135,1,23,34.77,68.966295,17,-2
2/20/2019,17.8366387,35.37897286,58.1,115.24135,2,31,42.8925,85.07727375,33,-2
2/21/2019,18.55154222,36.79698399,58.1,115.24135,5,37,51.395,101.9419825,32,3
2/22/2019,19.29509952,38.2718299,58.1,115.24135,15,43,34.77,68.966295,35,3
2/23/2019,20.06845905,39.80578853,58.1,115.24135,12,37,27.265,54.0801275,38,9
2/24/2019,20.8728153,41.40122915,58.1,115.24135,13,40,43.89,87.055815,41,12
2/25/2019,21.70941066,43.06061604,58.1,115.24135,25,52,52.535,104.2031725,51,12
2/26/2019,22.57953728,44.78651219,58.1,115.24135,25,59,52.4875,104.1089563,64,20
2/27/2019,23.4845391,46.5815833,57.6,114.2496,30,55,51.965,103.0725775,42,20
2/28/2019,24.42581397,48.44860201,56.9,112.86115,31,52,52.3925,103.9205238,53,21
3/1/2019,25.40481571,50.39045196,56.9,112.86115,27,57,53.2,105.5222,51,22
3/2/2019,26.42305644,52.41013245,57.1,113.25785,-6,36,44.6025,88.46905875,30,-1
3/3/2019,27.4821089,54.510763,57.9,114.84465,-3,15,44.365,87.9979775,8,-7
3/4/2019,28.58360883,56.69558811,57.9,114.84465,0,29,52.7725,104.6742538,23,-7
3/5/2019,29.72925757,58.96798239,57.7,114.44795,7,43,52.2025,103.5436588,36,2
3/6/2019,30.92082461,61.33145561,57.6,114.2496,31,58,52.3925,103.9205238,45,18
3/7/2019,32.1601504,63.78965832,57.6,114.2496,25,53,52.44,104.01474,55,23
3/8/2019,33.44914913,66.3463873,57.7,114.44795,31,52,52.4875,104.1089563,58,23
3/9/2019,34.78981173,69.00559157,57.8,114.6463,28,46,52.1075,103.3552263,50,17
3/10/2019,36.18420891,71.77137837,58,115.043,22,51,44.175,87.6211125,53,21
3/11/2019,37.6344944,74.64801964,58.1,115.24135,24,50,44.46,88.18641,54,22
3/12/2019,39.14290823,77.63995847,58,115.043,32,57,48.00666667,95.22122334,64,35
3/13/2019,40.71178022,80.75181607,58.1,115.24135,18,33,39.54375,78.43502813,37,19
3/14/2019,42.34353356,83.98839882,58.1,115.24135,4,30,29.75875,59.02648063,31,11
3/15/2019,44.0406886,87.35470584,58.1,115.24135,4,44,19.83520833,39.34313572,44,10
3/16/2019,45.80586665,90.8559365,58.1,115.24135,13,43,11.267,22.3480945,46,19
3/17/2019,47.64179414,94.49749868,58.1,115.24135,21,50,4.142554167,8.21675619,49,19
3/18/2019,49.55130673,98.2850169,72.5,143.80375,30,54,0.0475,0.09421625,47,19
3/19/2019,51.53735377,102.2243412,91.8,182.0853,16,42,0,0,44,20
3/20/2019,53.60300281,106.3215561,91.9,182.28365,17,55,0,0,54,20
3/21/2019,55.75144434,110.5829898,91.9,182.28365,25,53,0.0475,0.09421625,59,31
3/22/2019,57.98599673,115.0152245,92,182.482,29,52,0.0475,0.09421625,54,29
3/23/2019,60.31011137,119.6251059,92,182.482,24,52,0,0,52,25
3/24/2019,62.72737796,124.4197542,92,182.482,24,52,0,0,54,25
3/25/2019,65.24153009,129.4065749,92,182.482,24,58,0,0,55,26
3/26/2019,67.85645099,134.5932705,91.1,180.69685,26,64,0,0,70,29
3/27/2019,70.57617954,139.9878521,90.4,179.3084,38,71,0,0,73,30
3/28/2019,73.4049165,145.5986519,90.5,179.50675,37,68,0,0,62,30
3/29/2019,76.34703099,151.434336,90.6,179.7051,23,55,0,0,43,25
3/30/2019,79.40706724,157.5039179,90.9,180.30015,20,35,0,0,37,19
3/31/2019,82.58975164,163.8167724,91.2,180.8952,22,46,0,0,44,20
4/1/2019,85.9,170.38265,91.1,180.69685,23,55,0,0,55,25
4/2/2019,91.3,181.09355,91,180.4985,28,52,0,0,50,25
4/3/2019,89.4,177.3249,91.8,182.0853,27,52,0,0,55,29
4/4/2019,88,174.548,92,182.482,27,63,0,0,65,33
4/5/2019,89.2,176.9282,92,182.482,31,62,0,0,67,31
4/6/2019,90.7,179.90345,92,182.482,35,63,0,0,65,29
4/7/2019,91.4,181.2919,92,182.482,36,67,0,0,69,30
4/8/2019,94.7,187.83745,92,182.482,38,71,0,0,73,30
4/9/2019,102,202.317,92,182.482,39,72,0,0,76,35
4/10/2019,116,230.086,92.5,183.47375,15,47,0,0,40,14
4/11/2019,143,283.6405,93.2,184.8622,15,41,0,0,39,14
4/12/2019,153,303.4755,93.2,184.8622,23,44,0,0,42,16
4/13/2019,147,291.5745,93.6,185.6556,24,38,0,0,40,28
4/14/2019,146,289.591,93.6,185.6556,24,62,0,0,64,29
4/15/2019,145,287.6075,93.7,185.85395,31,68,0,0,69,30
4/16/2019,143,283.6405,93.6,185.6556,32,65,0,0,61,31
4/17/2019,145,287.6075,107,212.2345,31,58,0,0,59,30
4/18/2019,149,295.5415,148,293.558,28,54,0,0,56,27
4/19/2019,148,293.558,160,317.36,29,72,0,0,71,35
4/20/2019,149,295.5415,160,317.36,40,72,0,0,75,36
4/21/2019,151,299.5085,160,317.36,40,63,0,0,66,37
4/22/2019,151,299.5085,160,317.36,32,47,0,0,41,35
4/23/2019,145,287.6075,160,317.36,31,65,0,0,63,38
4/24/2019,141,279.6735,160,317.36,34,66,0,0,69,41
4/25/2019,139,275.7065,171,339.1785,40,63,0,0,64,37
4/26/2019,141,279.6735,191,378.8485,42,73,0,0,75,35
4/27/2019,146,289.591,191,378.8485,43,71,0,0,69,37
4/28/2019,147,291.5745,191,378.8485,31,68,0,0,72,32
4/29/2019,158,313.393,162,321.327,29,46,0,0,41,30
4/30/2019,166,329.261,140,277.69,29,55,0,0,37,30
5/1/2019,175,347.1125,140,277.69,31,54,0,0,49,34
5/2/2019,189,374.8815,165,327.2775,30,60,0,0,59,27
5/3/2019,175,347.1125,207,410.5845,32,66,0,0,66,28
5/4/2019,158,313.393,253,501.8255,36,67,0,0,69,34
5/5/2019,148,293.558,268,531.578,37,71,0,0,72,35
5/6/2019,142,281.657,297,589.0995,39,69,0,0,66,40
5/7/2019,135,267.7725,321,636.7035,42,62,0,0,57,42
5/8/2019,141,279.6735,233,462.1555,28,45,0,0,43,30
5/9/2019,150,297.525,172,341.162,28,36,0,0,37,30
5/10/2019,168,333.228,173,343.1455,32,52,0,0,52,33
5/11/2019,183,362.9805,201,398.6835,31,58,0,0,63,33
5/12/2019,179,355.0465,253,501.8255,31,69,0,0,69,36
5/13/2019,170,337.195,335,664.4725,38,71,0,0,74,43
5/14/2019,164,325.294,516,1023.486,39,73,0,0,77,42
5/15/2019,155,307.4425,596,1182.166,40,76,0,0,80,45
5/16/2019,151,299.5085,488,967.948,47,74,0,0,73,40
5/17/2019,162,321.327,420,833.07,34,66,0,0,70,29
5/18/2019,169,335.2115,419,831.0865,30,56,0,0,58,32
5/19/2019,171,339.1785,418,829.103,35,58,0,0,53,35
5/20/2019,171,339.1785,418,829.103,29,38,0,0,41,30
5/21/2019,190,376.865,391,775.5485,29,39,0,0,40,31
5/22/2019,202,400.667,323,640.6705,31,49,0,0,45,35
5/23/2019,216,428.436,249,493.8915,37,45,0,0,41,28
5/24/2019,212,420.502,207,410.5845,33,65,0,0,69,32
5/25/2019,203,402.6505,207,410.5845,35,70,0,0,74,37
5/26/2019,244,483.974,207,410.5845,40,73,0,0,70,42
5/27/2019,234,464.139,207,410.5845,37,65,0,0,67,42
5/28/2019,201,398.6835,207,410.5845,31,56,0,0,39,40
5/29/2019,180,357.03,208,412.568,34,54,0,0,56,41
5/30/2019,183,362.9805,208,412.568,36,67,0,0,68,40
5/31/2019,211,418.5185,246,487.941,39,70,0,0,73,39
6/1/2019,219,434.3865,273,541.4955,45,73,0,0,73,44
6/2/2019,204,404.634,273,541.4955,43,73,0,0,79,43
6/3/2019,203,402.6505,201,398.6835,43,75,0,0,79,45
6/4/2019,205,406.6175,105,208.2675,43,77,0,0,76,44
6/5/2019,228,452.238,101,200.3335,42,73,0,0,75,47
6/6/2019,254,503.809,101,200.3335,43,77,0,0,79,48
6/7/2019,295,585.1325,101,200.3335,49,80,0,0,83,45
6/8/2019,336,666.456,101,200.3335,40,82,0,0,81,42
6/9/2019,387,767.6145,103,204.3005,39,55,0,0,58,37
6/10/2019,412,817.202,103,204.3005,43,79,0,0,78,38
6/11/2019,447,886.6245,103,204.3005,47,76,0,0,77,48
6/12/2019,436,864.806,134,265.789,50,73,0,0,73,49
6/13/2019,460,912.41,155,307.4425,53,85,0,0,85,52
6/14/2019,516,1023.486,155,307.4425,48,82,0,0,79,46
6/15/2019,597,1184.1495,157,311.4095,44,71,0,0,72,47
6/16/2019,676,1340.846,157,311.4095,47,78,0,0,75,47
6/17/2019,759,1505.4765,216,428.436,49,69,0,0,69,51
6/18/2019,845,1676.0575,315,624.8025,46,69,0,0,67,48
6/19/2019,933,1850.6055,476,944.146,46,78,0,0,75,42
6/20/2019,969,1922.0115,579,1148.4465,49,81,0,0,78,46
6/21/2019,938,1860.523,580,1150.43,46,70,0,0,68,46
6/22/2019,927,1838.7045,583,1156.3805,39,63,0,0,60,39
6/23/2019,975,1933.9125,583,1156.3805,39,63,0,0,62,36
6/24/2019,1000,1983.5,628,1245.638,44,78,0,0,78,42
6/25/2019,1010,2003.335,657,1303.1595,40,78,0,0,79,43
6/26/2019,956,1896.226,688,1364.648,45,84,0,0,76,44
6/27/2019,926,1836.721,706,1400.351,49,86,0,0,90,51
6/28/2019,854,1693.909,702,1392.417,51,88,0,0,91,54
6/29/2019,785,1557.0475,740,1467.79,55,88,0,0,88,52
6/30/2019,739,1465.8065,810,1606.635,55,89,0,0,89,52
7/1/2019,726,1440.021,775,1537.2125,51,80,0,0,81,51
7/2/2019,737,1461.8395,754,1495.559,51,80,0,0,79,50
7/3/2019,759,1505.4765,813,1612.5855,0,86,0,0,88,51
7/4/2019,861,1707.7935,880,1745.48,0,83,0,0,79,49
7/5/2019,937,1858.5395,955,1894.2425,52,81,0,0,78,51
7/6/2019,936,1856.556,966,1916.061,49,74,0,0,77,47
7/7/2019,948,1880.358,964,1912.094,0,81,0,0,84,51
7/8/2019,942,1868.457,963,1910.1105,0,79,0,0,77,47
7/9/2019,884,1753.414,933,1850.6055,0,87,0,0,86,49
7/10/2019,828,1642.338,876,1737.546,0,86,0,0,85,49
7/11/2019,826,1638.371,866,1717.711,0,87,0,0,90,63
7/12/2019,781,1549.1135,861,1707.7935,0,87,0,0,87,56
7/13/2019,782,1551.097,845,1676.0575,0,90,0,0,92,59
7/14/2019,739,1465.8065,801,1588.7835,0,90,0,0,86,59
7/15/2019,716,1420.186,764,1515.394,54,87,0,0,90,60
7/16/2019,706,1400.351,745,1477.7075,56,87,0,0,90,62
7/17/2019,688,1364.648,729,1445.9715,0,91,0,0,90,54
7/18/2019,645,1279.3575,691,1370.5985,53,93,0,0,95,58
7/19/2019,612,1213.902,635,1259.5225,0,93,0,0,95,55
7/20/2019,526,1043.321,547,1084.9745,0,89,0,0,86,50
7/21/2019,527,1045.3045,528,1047.288,52,84,0,0,83,52
7/22/2019,517,1025.4695,542,1075.057,52,82,0,0,80,50
7/23/2019,522,1035.387,516,1023.486,54,86,0,0,85,57
7/24/2019,567,1124.6445,556,1102.826,56,89,0,0,93,58
7/25/2019,582,1154.397,642,1273.407,55,80,0,0,84,57
7/26/2019,569,1128.6115,634,1257.539,57,84,0,0,89,62
7/27/2019,548,1086.958,611,1211.9185,56,81,0,0,54,55
7/28/2019,533,1057.2055,582,1154.397,56,85,0,0,87,55
7/29/2019,511,1013.5685,571,1132.5785,57,83,0,0,89,61
7/30/2019,491,973.8985,573,1136.5455,55,90,0,0,91,62
7/31/2019,465,922.3275,573,1136.5455,56,87,0,0,89,57
8/1/2019,454,900.509,574,1138.529,54,82,0,0,83,55
8/2/2019,434,860.839,532,1055.222,55,81,0,0,83,59
8/3/2019,406,805.301,502,995.717,56,86,0,0,90,60
8/4/2019,390,773.565,503,997.7005,59,86,0,0,91,60
8/5/2019,378,749.763,505,1001.6675,54,84,0,0,86,52
8/6/2019,337,668.4395,507,1005.6345,55,87,0,0,90,57
8/7/2019,305,604.9675,507,1005.6345,58,88,0,0,89,56
8/8/2019,321,636.7035,506,1003.651,57,81,0,0,80,58
8/9/2019,326,646.621,455,902.4925,58,86,0,0,89,59
8/10/2019,357,708.1095,426,844.971,60,80,0,0,84,64
8/11/2019,358,710.093,393,779.5155,52,81,0,0,84,55
8/12/2019,351,696.2085,367,727.9445,51,85,0,0,87,55
8/13/2019,327,648.6045,461,914.3935,51,85,0,0,88,53
