Date ,Conduit 20 to Marston Total (No Chatfield water) ,Conduit 20 (with Chatfield flow) (cfs),Marston WTP Outflow (cfs),Strontia Springs Outflow (cfs),"Marston Temperature, high (C)","Marston Temperature, low (C)"
10/5/2021,83.18,83.18,91.61,107,26.11111111,7.777777778
10/6/2021,83.64,83.64,90.14,107,27.77777778,10.55555556
10/7/2021,82.7,82.7,90.82,107,26.66666667,7.222222222
10/8/2021,82.23,82.23,91.66,107,23.88888889,7.777777778
10/9/2021,84.1,84.1,90.2,109,22.77777778,10
10/10/2021,82.29,82.29,91.4,109,22.77777778,2.777777778
10/11/2021,82.02,82.02,90.68,111,17.77777778,2.222222222
10/12/2021,83.61,83.61,90.56,110,20,3.333333333
10/13/2021,88.09,88.09,89.73,116,10,0
10/14/2021,91.77,91.77,58.48,118,15.55555556,-1.111111111
10/15/2021,73.2,73.2,44.09,96,10,0
10/16/2021,60.42,60.42,45.33,86,12.22222222,-0.555555556
10/17/2021,60.17,60.17,46.39,86,20.55555556,1.111111111
10/18/2021,61.91,61.91,46.82,86,22.22222222,7.222222222
10/19/2021,60.94,60.94,45.39,87,23.88888889,2.777777778
10/20/2021,60.31,60.31,45.77,87,13.88888889,-2.222222222
10/21/2021,61.81,61.81,45.34,88,16.11111111,-2.222222222
10/22/2021,59.7,59.7,45.23,89,17.77777778,2.222222222
10/23/2021,60.4,60.4,45.43,89,22.77777778,2.777777778
10/24/2021,61.21,61.21,45.55,88,20,2.222222222
10/25/2021,60.53,60.53,44.24,88,18.33333333,2.222222222
10/26/2021,61.07,61.07,46.07,89,21.66666667,6.111111111
10/27/2021,61.06,61.06,46.37,89,21.66666667,1.111111111
10/28/2021,55.82,55.82,46.68,94,12.22222222,-0.555555556
10/29/2021,55.67,55.67,46.33,96,13.88888889,0.555555556
10/30/2021,54.63,54.63,47.09,96,22.77777778,3.333333333
10/31/2021,54.62,54.62,44.18,96,21.66666667,3.333333333
11/1/2021,41.99,41.99,32.17,83,5,2.222222222
11/2/2021,39.39,39.39,29.51,80,3.333333333,1.666666667
11/3/2021,53.54,53.54,44.85,94,6.666666667,0.555555556
11/4/2021,54.56,54.56,38.2,91,15,0
11/5/2021,54.58,54.58,44.7,89,19.44444444,4.444444444
11/6/2021,54.55,54.55,45.64,88,23.33333333,1.111111111
11/7/2021,54.57,54.57,46.39,88,26.11111111,3.333333333
11/8/2021,54.71,54.71,46.1,89,23.88888889,3.333333333
11/9/2021,54.56,54.56,46.53,88,8.333333333,-1.666666667
11/10/2021,54.58,54.58,46.85,89,12.22222222,1.666666667
11/11/2021,54.55,54.55,46.83,88,12.22222222,-1.666666667
11/12/2021,54.57,54.57,44.92,87,12.77777778,-3.333333333
11/13/2021,54.6,54.6,43.63,87,13.33333333,-0.555555556
11/14/2021,54.6,54.6,41.3,87,17.77777778,-0.555555556
11/15/2021,54.64,54.64,42.81,87,18.33333333,1.666666667
11/16/2021,54.63,54.63,43.87,87,21.11111111,9.444444444
11/17/2021,54.66,54.66,44.52,94,20.55555556,-3.888888889
11/18/2021,54.54,54.54,44.8,88,2.222222222,-8.888888889
11/19/2021,54.59,54.59,44.59,87,10.55555556,-7.777777778
11/20/2021,54.78,54.78,43.19,88,18.33333333,0.555555556
11/21/2021,54.59,54.59,44.1,88,12.22222222,-2.777777778
11/22/2021,54.68,54.68,44.83,88,14.44444444,-2.222222222
11/23/2021,54.52,54.52,44.36,87,20.55555556,1.111111111
11/24/2021,54.57,54.57,45.78,87,20.55555556,2.777777778
11/25/2021,54.5,54.5,46.48,87,5,-6.666666667
11/26/2021,54.51,54.51,46.45,87,13.88888889,-5.555555556
11/27/2021,54.56,54.56,46.53,87,18.88888889,0.555555556
11/28/2021,54.55,54.55,46.63,87,12.22222222,-2.222222222
11/29/2021,54.58,54.58,39.75,86,19.44444444,4.444444444
11/30/2021,54.55,54.55,40.92,86,21.66666667,2.777777778
12/1/2021,54.3,54.3,50.4,85,16.11111111,3.888888889
12/2/2021,31.94,31.94,44.34,65,21.11111111,4.444444444
12/3/2021,39.5,39.5,43.05,72,22.22222222,2.777777778
12/4/2021,53.08,53.08,45.23,84,16.11111111,-1.666666667
12/5/2021,53.14,53.14,44.97,85,18.33333333,-1.666666667
12/6/2021,53.09,53.09,43.74,88,16.11111111,-8.333333333
12/7/2021,53.1,53.1,45.41,89,8.888888889,-7.777777778
12/8/2021,36.84,36.84,43.86,76,11.66666667,-0.555555556
12/9/2021,31.37,31.37,44.68,70,12.22222222,-1.666666667
12/10/2021,31.46,31.46,45.33,68,12.22222222,-2.777777778
12/11/2021,31.37,31.37,44.77,68,0.555555556,-10.55555556
12/12/2021,31.4,31.4,44.76,68,7.777777778,-3.888888889
12/13/2021,31.43,31.43,45.52,67,18.33333333,-1.666666667
12/14/2021,31.38,31.38,44.5,68,12.22222222,-1.666666667
12/15/2021,31.44,31.44,45.02,69,18.88888889,6.111111111
12/16/2021,31.46,31.46,44.33,68,10.55555556,-5
12/17/2021,31.49,31.49,45.06,69,10.55555556,-8.333333333
12/18/2021,31.43,31.43,44.9,69,5.555555556,-11.66666667
12/19/2021,31.41,31.41,45.44,69,7.222222222,-11.66666667
12/20/2021,31.42,31.42,45.44,69,16.66666667,-3.333333333
12/21/2021,31.45,31.45,44.26,69,16.66666667,-2.777777778
12/22/2021,31.44,31.44,44.37,69,16.66666667,-1.111111111
12/23/2021,31.48,31.48,43.51,69,17.77777778,0.555555556
12/24/2021,31.49,31.49,44.92,69,18.88888889,2.777777778
12/25/2021,31.44,31.44,44.79,69,7.777777778,-1.111111111
12/26/2021,31.45,31.45,45.16,69,11.66666667,1.111111111
12/27/2021,31.44,31.44,45.42,69,11.11111111,-8.888888889
12/28/2021,31.52,31.52,43.93,69,9.444444444,-8.888888889
12/29/2021,31.52,31.52,45.27,69,0,-11.11111111
12/30/2021,31.48,31.48,44.63,71,0.555555556,-8.888888889
12/31/2021,31.51,31.51,45.69,72,8.888888889,-2.222222222
1/1/2022,31.53,31.53,45.45,72,2.222222222,-14.44444444
1/2/2022,31.45,31.45,43.98,72,-11.11111111,-16.66666667
1/3/2022,31.45,31.45,47.18,72,6.111111111,-11.11111111
1/4/2022,31.51,31.51,44.93,72,10.55555556,-2.222222222
1/5/2022,31.57,31.57,44.82,71,9.444444444,-7.777777778
1/6/2022,31.5,31.5,45.12,72,2.222222222,-16.11111111
1/7/2022,31.48,31.48,44.81,71,2.777777778,-16.11111111
1/8/2022,31.55,31.55,45.77,70,12.77777778,-1.111111111
1/9/2022,31.61,31.61,44.07,69,5,-8.333333333
1/10/2022,31.56,31.56,45.53,69,2.777777778,-7.222222222
1/11/2022,31.54,31.54,29.89,69,14.44444444,-4.444444444
1/12/2022,31.55,31.55,30.17,69,14.44444444,-2.222222222
1/13/2022,31.56,31.56,29.79,69,13.33333333,0
1/14/2022,31.55,31.55,29.94,69,17.77777778,1.111111111
1/15/2022,31.49,31.49,29.97,69,5,-12.22222222
1/16/2022,31.48,31.48,28.83,69,9.444444444,-12.22222222
1/17/2022,31.5,31.5,30.11,69,13.88888889,-4.444444444
1/18/2022,31.51,31.51,42.96,66,13.88888889,0.555555556
1/19/2022,15.58,15.58,45.02,56,10,-3.888888889
1/20/2022,15.25,15.25,44.04,56,-3.888888889,-9.444444444
1/21/2022,15.23,15.23,44.4,54,4.444444444,-9.444444444
1/22/2022,15.28,15.28,44.86,55,0,-7.222222222
1/23/2022,15.28,15.28,45.09,55,6.111111111,-7.222222222
1/24/2022,1.42,1.42,43.78,41,10.55555556,-5
1/25/2022,6.52,6.52,45.27,35,7.777777778,-3.888888889
1/26/2022,14.42,14.42,44.35,34,-3.333333333,-15
1/27/2022,8.76,8.76,44.26,33,3.888888889,-11.11111111
1/28/2022,12.82,12.82,44.51,33,-2.777777778,-13.88888889
1/29/2022,11.91,11.91,45.27,33,8.888888889,-10
1/30/2022,11.79,11.79,45.61,33,15,-7.777777778
1/31/2022,12.41,12.41,44.6,33,14.44444444,-6.666666667
2/1/2022,15.01,15.01,45.01,33,16.11111111,-6.666666667
2/2/2022,14.65,14.65,45.62,33,0.555555556,-12.22222222
2/3/2022,12.87,12.87,44.8,32,-10.55555556,-22.77777778
2/4/2022,16.72,16.72,44.97,32,-5,-21.11111111
2/5/2022,14.34,14.34,45.59,33,6.111111111,-13.33333333
2/6/2022,16.97,16.97,44.88,32,6.666666667,-2.777777778
2/7/2022,14.44,14.44,44.94,33,2.777777778,-6.666666667
2/8/2022,17.51,17.51,45.24,32,11.66666667,-1.666666667
2/9/2022,14.83,14.83,45.05,33,9.444444444,-2.222222222
2/10/2022,17.58,17.58,45.04,35,11.11111111,-2.222222222
2/11/2022,12.21,12.21,45.79,33,14.44444444,-0.555555556
2/12/2022,13.77,13.77,45.37,33,1.666666667,-13.33333333
2/13/2022,63.5,63.5,52.69,89,6.111111111,-12.77777778
2/14/2022,75.69,75.69,120.03,97,11.66666667,-5.555555556
2/15/2022,77.01,77.01,117.73,98,13.88888889,-2.777777778
2/16/2022,83.63,83.63,137.01,104,12.22222222,-4.444444444
2/17/2022,80.54,80.54,129.49,104,12.22222222,-14.44444444
2/18/2022,62.39,62.39,61.54,82,4.444444444,-14.44444444
2/19/2022,45.13,45.13,46.24,65,7.777777778,-14.44444444
2/20/2022,45.42,45.42,46.11,63,13.88888889,-6.111111111
2/21/2022,42.91,42.91,45.87,63,17.22222222,-2.222222222
2/22/2022,41.23,41.23,45,62,12.77777778,-18.33333333
2/23/2022,43.03,43.03,73.58,62,-14.44444444,-18.33333333
2/24/2022,43.62,43.62,74.6,62,-12.22222222,-18.33333333
2/25/2022,41.91,41.91,45.18,62,-2.777777778,-17.77777778
2/26/2022,42.89,42.89,45.04,62,-2.222222222,-14.44444444
2/27/2022,45.29,45.29,44.62,62,2.777777778,-11.11111111
2/28/2022,34.88,34.88,45.41,50,13.88888889,-2.222222222
3/1/2022,31.83,31.83,44.93,47,17.22222222,-0.555555556
3/2/2022,33.37,33.37,43.68,48,20,2.222222222
3/3/2022,31.58,31.58,45.79,50,21.66666667,0.555555556
3/4/2022,34.06,34.06,50.47,50,19.44444444,3.333333333
3/5/2022,31.01,31.01,53.75,49,18.33333333,0
3/6/2022,33.43,33.43,52.08,48,1.666666667,-7.222222222
3/7/2022,28.73,28.73,52.54,48,-5.555555556,-11.66666667
3/8/2022,31.79,31.79,51.7,48,-2.222222222,-10
3/9/2022,27.39,27.39,52.66,48,3.888888889,-7.777777778
3/10/2022,26.6,26.6,52.53,48,-7.222222222,-19.44444444
3/11/2022,9.83,9.83,67.21,34,-7.222222222,-17.22222222
3/12/2022,17.14,17.14,43.75,34,2.777777778,-13.88888889
3/13/2022,14,14,44.39,35,12.22222222,-1.666666667
3/14/2022,16.37,16.37,45.49,34,19.44444444,0.555555556
3/15/2022,14.31,14.31,45.56,34,15,1.111111111
3/16/2022,16.92,16.92,44.87,34,22.22222222,1.666666667
3/17/2022,13.65,13.65,45.25,33,13.33333333,1.666666667
3/18/2022,16.44,16.44,45.27,34,5.555555556,-4.444444444
3/19/2022,14.02,14.02,44.95,34,12.77777778,-6.111111111
3/20/2022,16.62,16.62,45.5,34,14.44444444,-3.333333333
3/21/2022,13.77,13.77,45.48,34,18.33333333,0
3/22/2022,16.78,16.78,45.23,34,5.555555556,-1.111111111
3/23/2022,13.96,13.96,44.24,34,9.444444444,-1.111111111
3/24/2022,16.69,16.69,39.24,33,11.66666667,-5
3/25/2022,13.37,13.37,45.19,34,16.66666667,0.555555556
3/26/2022,17.05,17.05,45.43,34,17.22222222,0.555555556
3/27/2022,13.21,13.21,45.87,34,22.77777778,3.333333333
3/28/2022,16.81,16.81,44.58,34,18.33333333,3.333333333
3/29/2022,13.48,13.48,45.14,34,23.88888889,7.222222222
3/30/2022,16.83,16.83,44.95,34,11.11111111,-5
3/31/2022,13.81,13.81,45.42,34,11.66666667,-2.777777778
4/1/2022,13.8,13.8,46.1,34,16.66666667,-0.555555556
4/2/2022,10.23,10.23,45.25,34,13.33333333,1.666666667
4/3/2022,13.01,13.01,44.31,33,18.33333333,1.666666667
4/4/2022,14.97,14.97,45.42,34,10.55555556,2.222222222
4/5/2022,15.01,15.01,44.98,34,18.88888889,3.888888889
4/6/2022,16.07,16.07,45.35,34,16.11111111,-0.555555556
4/7/2022,13.84,13.84,45.65,34,7.222222222,-4.444444444
4/8/2022,15.75,15.75,45.49,34,11.11111111,-3.333333333
4/9/2022,14.74,14.74,45.39,34,18.88888889,6.666666667
4/10/2022,14.53,14.53,45.33,34,23.33333333,2.222222222
4/11/2022,14.9,14.9,45.57,34,12.77777778,-1.111111111
4/12/2022,14.24,14.24,44.34,34,16.66666667,1.666666667
4/13/2022,15.42,15.42,45.34,34,14.44444444,-7.777777778
4/14/2022,14.56,14.56,45.49,35,3.888888889,-7.777777778
4/15/2022,15.18,15.18,44.26,35,13.33333333,-1.111111111
4/16/2022,14.56,14.56,44.95,34,17.22222222,0
4/17/2022,14.26,14.26,44.88,34,12.77777778,0
4/18/2022,1.88,1.88,45.56,34,13.33333333,-1.111111111
4/19/2022,0,0,45.8,59,15.55555556,0.555555556
4/20/2022,0,0,45.8,63,26.11111111,6.666666667
4/21/2022,0,0,45.3,35,21.11111111,6.111111111
4/22/2022,1.3,1.3,44.82,35,26.11111111,10.55555556
4/23/2022,0,0,44.08,35,28.88888889,7.222222222
4/24/2022,0,0,45.21,36,13.33333333,0
4/25/2022,37.68,37.68,45.17,83,11.11111111,0.555555556
4/26/2022,62.03,62.03,52.58,95,12.22222222,2.222222222
4/27/2022,94.27,94.27,90.94,126,22.77777778,7.222222222
4/28/2022,97.52,97.52,61.67,127,21.66666667,6.666666667
4/29/2022,97.43,97.43,61.39,128,23.33333333,5.555555556
4/30/2022,97.35,97.35,61.4,128,18.33333333,5
5/1/2022,97.34,97.34,61.65,128,17.77777778,1.111111111
5/2/2022,97.36,97.36,52.62,128,16.11111111,3.333333333
5/3/2022,97.33,97.33,45.13,129,6.111111111,0.555555556
5/4/2022,97.37,97.37,45.92,130,13.33333333,0.555555556
5/5/2022,97.35,97.35,46.41,130,10.55555556,2.222222222
5/6/2022,66.77,66.77,45.99,99,20,9.444444444
5/7/2022,62.33,62.33,45.92,96,27.22222222,10
5/8/2022,62.43,62.43,47.3,96,30.55555556,7.777777778
5/9/2022,66.28,66.28,46.82,96,25,8.333333333
5/10/2022,66.3,66.3,45.78,96,24.44444444,7.222222222
5/11/2022,66.3,66.3,45.54,96,21.11111111,8.888888889
5/12/2022,66.39,66.39,46.85,96,31.11111111,9.444444444
5/13/2022,66.42,66.42,46.14,96,21.11111111,3.888888889
5/14/2022,66.49,66.49,46.52,128,23.88888889,7.777777778
5/15/2022,66.51,66.51,45.37,128,26.66666667,10
5/16/2022,66.51,66.51,46.8,128,24.44444444,10.55555556
5/17/2022,66.54,66.54,47.19,128,27.22222222,9.444444444
5/18/2022,66.54,66.54,47.22,128,28.33333333,10
5/19/2022,66.51,66.51,43.68,129,26.66666667,12.22222222
5/20/2022,66.55,66.55,39.09,134,30.55555556,2.777777778
5/21/2022,66.54,66.54,44.42,128,3.888888889,-1.111111111
5/22/2022,66.56,66.56,46.78,127,7.222222222,0
5/23/2022,65.58,65.58,47.69,128,13.88888889,5
5/24/2022,65.2,65.2,46.97,130,14.44444444,6.111111111
5/25/2022,65.23,65.23,46.67,130,12.22222222,3.333333333
5/26/2022,65.25,65.25,45.98,144,20,6.111111111
5/27/2022,65.24,65.24,46.45,130,27.22222222,10.55555556
5/28/2022,65.22,65.22,45.66,131,30.55555556,10
5/29/2022,65.22,65.22,46.49,133,30.55555556,10
5/30/2022,65.3,65.3,45.75,179,22.77777778,6.666666667
5/31/2022,65.34,65.34,46.16,179,18.88888889,5.555555556
6/1/2022,94.13,94.13,47.18,180,15.55555556,3.333333333
6/2/2022,140.81,140.81,46.58,225,13.33333333,3.888888889
6/3/2022,158.17,158.17,45.79,242,20,8.888888889
6/4/2022,158.1,158.1,46.91,240,21.66666667,9.444444444
6/5/2022,99.99,99.99,47.12,182,28.33333333,13.88888889
6/6/2022,68.22,68.22,46.46,179,26.11111111,11.66666667
6/7/2022,56.33,56.33,46.93,177,25,11.66666667
6/8/2022,56.31,56.31,46.97,174,26.66666667,12.22222222
6/9/2022,56.32,56.32,47.98,174,26.11111111,13.33333333
6/10/2022,56.36,56.36,60.63,173,30,12.77777778
6/11/2022,56.38,56.38,62.03,173,31.66666667,16.66666667
6/12/2022,56.29,56.29,61.26,174,36.11111111,16.66666667
6/13/2022,82.53,82.53,60.84,213,32.22222222,19.44444444
6/14/2022,90.47,90.47,59.84,222,35,12.77777778
6/15/2022,90.47,90.47,61.08,220,27.22222222,8.333333333
6/16/2022,110.28,110.28,60.73,219,29.44444444,12.77777778
6/17/2022,112.36,112.36,60.53,219,31.66666667,15.55555556
6/18/2022,112.39,112.39,61.41,220,34.44444444,18.88888889
6/19/2022,112.39,112.39,61.44,222,30.55555556,19.44444444
6/20/2022,112.43,112.43,73.73,223,28.33333333,17.77777778
6/21/2022,112.46,112.46,60.31,223,31.11111111,11.11111111
6/22/2022,112.43,112.43,60.68,221,25.55555556,9.444444444
6/23/2022,112.43,112.43,60.7,219,27.22222222,15.55555556
6/24/2022,112.44,112.44,60.99,219,31.66666667,13.88888889
6/25/2022,112.58,112.58,60.68,284,30,12.22222222
6/26/2022,112.58,112.58,67.2,295,18.33333333,12.22222222
6/27/2022,86.66,86.66,61.87,244,18.33333333,11.11111111
6/28/2022,81.65,81.65,73.82,235,28.88888889,12.22222222
6/29/2022,81.64,81.64,68.95,234,32.77777778,16.66666667
6/30/2022,81.76,81.76,61.64,322,32.22222222,17.22222222
7/1/2022,81.75,81.75,61.69,328,27.22222222,14.44444444
7/2/2022,81.64,81.64,60.76,242,27.77777778,12.77777778
7/3/2022,81.63,81.63,61.16,238,30,17.22222222
7/4/2022,61.1,61.1,61.1,238,30.55555556,16.11111111
7/5/2022,60.35,60.35,61.11,239,33.33333333,15
